"pop" "mean" "sd" "cv" "median" "q5" "q95"
"1" "Hamilton Channel" 0.261057668327091 0.283684815767089 1.08667490054974 0.133410786119286 0.00666186957331588 0.884641003276477
"2" "Hamilton Channel" 0.00127982753526682 0.00111065612979277 0.867817029394684 0.000983920497683474 0.000160903847889688 0.00350352082392419
"3" "Hamilton Channel" 0.000226612991860527 0.00048619635546586 2.14549197499276 6.76610809562966e-05 2.57440492080933e-06 0.000946393915025052
"4" "Hamilton Channel" 0.00254028717663542 0.00191328071706181 0.753174969609508 0.00209121191388243 0.000479097591635914 0.00618864110796538
"5" "Hamilton Channel" 0.0874006469556129 0.027118531026221 0.310278378602773 0.0844909345811745 0.0485861836410684 0.136831758852208
"6" "Hamilton Channel" 0.00984378976967679 0.00488328306528922 0.49607754528971 0.00892542920672132 0.00366856626082679 0.0188873244096644
"7" "Hamilton Channel" 0.00725462152285612 0.0045458409088361 0.62661310373176 0.00621030581204826 0.0021547662415335 0.0157754408394265
"8" "Hamilton Channel" 0.0292999410778138 0.0104471079786745 0.356557303338235 0.0279583399986286 0.0149977875597901 0.0482434286516413
"9" "Hamilton Channel" 0.0587244652346367 0.0178039599406943 0.30317789816489 0.0564181176173908 0.034129273650109 0.0909290818095999
"10" "Hamilton Channel" 0.00563482976426965 0.00305259882833423 0.541737542399364 0.00497208885281297 0.00197112150471614 0.0113440835463391
"11" "Hamilton Channel" 0.000612726840268728 0.000589941982885684 0.962814004731617 0.000431077912205266 6.37488263699852e-05 0.00176623113726066
"12" "Hamilton Channel" 0.000853505785860428 0.000844560410819148 0.989519256706313 0.000616942339696161 0.00014398947918337 0.00231088703312949
"13" "Hamilton Channel" 0.00432369450683149 0.00230326376241909 0.532707331375957 0.00384122840706369 0.00154815389916069 0.0086348963272853
"14" "Hamilton Channel" 0.0083951540048132 0.00377299015630181 0.449424769830147 0.00764759099378859 0.00365737097654369 0.0155013033259287
"15" "Hamilton Channel" 0.00357203171701767 0.00192910649426376 0.540058612882194 0.00316640342704984 0.00126073791416331 0.00722911153965457
"16" "Hamilton Channel" 0.00410880404562094 0.00224071814688214 0.545345585236715 0.00359587910506934 0.00148930953695676 0.00822444355863684
"17" "Hamilton Channel" 0.00290511884641661 0.00150214923357182 0.517069804364347 0.0026047762420063 0.00109667445356842 0.00577275932636145
"18" "Hamilton Channel" 0.00408018601519358 0.0018011903367732 0.441448093313888 0.00375559481916165 0.00176803464692502 0.00764562325543619
"19" "Hamilton Channel" 0.0114976584973445 0.0055482792535921 0.482557318507373 0.0104213647296504 0.00465741003530725 0.0221809299483406
"20" "Hamilton Channel" 0.0109953910874736 0.00530759686973764 0.482711058434681 0.00993338815204127 0.00454163016159666 0.0210043153732382
"21" "Hamilton Channel" 0.0175249697379487 0.00585353490992694 0.334011127976537 0.0167647826458729 0.0095828021993849 0.0283605679547807
"22" "Hamilton Channel" 0.0246035850800227 0.030256965911532 1.22977874212728 0.0145324510824511 0.00264240621059741 0.0791484471323144
"23" "Hamilton Creek" 0.000286059664839834 0.00077793181452981 2.71947397744934 6.82769127930209e-05 3.00824374816726e-06 0.0012612246540027
"24" "Hamilton Creek" 0.00121534360203123 0.000921094343075012 0.757888009230943 0.000987301489063678 0.000212595523359774 0.00294693048079689
"25" "Hamilton Creek" 0.0371095515189993 0.0110404240366609 0.297508958872986 0.0358656298104271 0.0212094286700409 0.0570965242227043
"26" "Hamilton Creek" 0.00715311570751285 0.00366473623765925 0.512327269333868 0.00646630410829981 0.00263924288688473 0.0138666503113223
"27" "Hamilton Creek" 0.00292089053590654 0.0019321025291888 0.661477212321872 0.00248293542419336 0.000800097959813086 0.00664230215689085
"28" "Hamilton Creek" 0.0241114625007876 0.00940991560713661 0.3902673098668 0.0224664226285855 0.0117110257445869 0.0415474029819682
"29" "Hamilton Creek" 0.0355985322745969 0.0131526036331655 0.369470390849547 0.0337428204659406 0.0178817429901888 0.0602977902049412
"30" "Hamilton Creek" 0.0024943702705342 0.00150767087076024 0.604429458036056 0.00216274877117258 0.000812197740988901 0.00530349208399396
"31" "Hamilton Creek" 0.000547698939294833 0.000492388694283433 0.899013415869287 0.000397449346185844 6.60715382746159e-05 0.00152208526553475
"32" "Hamilton Creek" 0.000755692893991059 0.000632981798304539 0.837617772163448 0.000586089950606184 0.000143314364601244 0.00189765593986252
"33" "Hamilton Creek" 0.00664789198451262 0.00367587204950657 0.55293799268552 0.00582559477149493 0.00238284791465694 0.0135802810453922
"34" "Hamilton Creek" 0.0223342782228579 0.0101257467676585 0.453372464810408 0.0204669094551732 0.00950979946569288 0.0417472121188174
"35" "Hamilton Creek" 0.0189719148587547 0.00992705201107315 0.523249871453659 0.017131861227787 0.00710140130223222 0.037795615759868
"36" "Hamilton Creek" 0.0158270310162771 0.00816339348321094 0.51578805113956 0.0141721177323715 0.00602290662451449 0.031219481213499
"37" "Hamilton Creek" 0.0133080063156291 0.00688512457631195 0.517367095642718 0.0118952150445058 0.00516863310345346 0.0261335851982166
"38" "Hamilton Creek" 0.0105594155334382 0.0046883701952335 0.443999024414463 0.00971466142446011 0.00468668321229645 0.0195860360185712
"39" "Hamilton Creek" 0.00284292724186066 0.00134958186776662 0.474715584660315 0.00258478669230885 0.00116251488437172 0.00536295120277331
"40" "Hamilton Creek" 0.00449243795157985 0.00224758902455289 0.500304967765326 0.00404184051228873 0.00183380702574156 0.00863159255312996
"41" "Hamilton Creek" 0.0185960740666747 0.00545204422964131 0.293182540040088 0.0179434871008288 0.0108299157540552 0.028350450098591
